year,FIPS,normal_wet,abnormally_dry,moderate_drought,severe_drought,extreme_drought,exceptional_drought
2017,6015,100.0,0.0,0.0,0.0,0.0,0.0
2017,6017,97.86,2.14,1.47,0.19,0.0,0.0
2017,6019,65.56,34.44,11.24,7.15,4.75,1.04
2017,6021,98.08,1.92,1.44,0.0,0.0,0.0
2017,6023,100.0,0.0,0.0,0.0,0.0,0.0
2017,6025,0.17,99.83,87.56,27.29,0.0,0.0
2017,6027,74.44,25.56,9.63,4.15,1.11,0.25
2017,6029,49.65,50.35,15.26,8.37,5.0,1.64
2017,6031,66.13,33.87,11.81,8.24,5.77,1.81
2017,6033,98.17,1.83,0.12,0.0,0.0,0.0
2017,6035,98.36,1.64,0.62,0.0,0.0,0.0
2017,6037,0.0,100.0,61.85,12.15,6.63,1.94
2017,6039,82.55,17.45,9.51,5.67,3.69,0.0
2017,6041,99.99,0.01,0.0,0.0,0.0,0.0
2017,6043,84.64,15.36,8.78,4.42,2.2,0.0
2017,6045,99.8,0.2,0.0,0.0,0.0,0.0
2017,6047,76.15,23.85,11.73,6.72,3.99,0.0
2017,6049,98.8,1.2,0.0,0.0,0.0,0.0
2017,6051,91.3,8.7,5.3,3.46,1.53,0.0
2017,6053,63.38,36.62,9.54,6.91,3.42,1.01
2017,6055,98.3,1.7,0.07,0.0,0.0,0.0
2017,6057,98.08,1.92,0.33,0.0,0.0,0.0
2017,6059,0.0,100.0,99.24,9.62,5.77,0.0
2017,6061,98.08,1.92,0.78,0.0,0.0,0.0
2017,6063,98.17,1.83,0.45,0.0,0.0,0.0
2017,6065,33.86,66.14,14.88,3.32,1.24,0.0
2017,6067,94.61,5.39,1.92,1.73,0.0,0.0
2017,6069,14.61,85.39,14.04,10.58,4.42,1.14
2017,6071,66.74,33.26,10.48,3.49,0.71,0.0
2017,6073,0.0,100.0,30.23,8.39,3.22,0.0
2017,6075,99.41,0.59,0.0,0.0,0.0,0.0
2017,6077,86.98,13.02,8.2,4.19,1.15,0.0
2017,6079,3.5,96.5,21.11,10.84,5.27,1.67
2017,6081,99.71,0.29,0.0,0.0,0.0,0.0
2017,6083,0.0,100.0,99.72,16.08,7.24,2.81
2017,6085,92.4,7.6,3.75,1.56,0.08,0.0
2017,6087,98.48,1.52,0.36,0.02,0.0,0.0
2017,6089,100.0,0.0,0.0,0.0,0.0,0.0
2017,6091,98.08,1.92,0.67,0.0,0.0,0.0
2017,6093,100.0,0.0,0.0,0.0,0.0,0.0
2017,6095,96.17,3.83,1.79,0.94,0.0,0.0
2017,6097,99.88,0.12,0.0,0.0,0.0,0.0
2017,6099,85.2,14.8,10.89,5.33,1.7,0.0
2017,6101,98.08,1.92,1.92,0.0,0.0,0.0
2017,6103,98.89,1.11,0.04,0.0,0.0,0.0
2017,6105,100.0,0.0,0.0,0.0,0.0,0.0
2017,6107,83.82,16.18,12.19,10.01,5.6,1.84
2017,6109,88.2,11.8,7.63,3.7,1.71,0.0
2017,6111,0.0,100.0,100.0,14.53,10.0,4.82
2017,6113,97.28,2.72,1.9,0.4,0.0,0.0
2017,6115,98.08,1.92,1.02,0.0,0.0,0.0
2017,72001,100.0,0.0,0.0,0.0,0.0,0.0
2017,72003,100.0,0.0,0.0,0.0,0.0,0.0
2017,72005,100.0,0.0,0.0,0.0,0.0,0.0
2017,72007,93.42,6.58,0.0,0.0,0.0,0.0
2017,72009,81.07,18.93,2.06,0.0,0.0,0.0
2017,72011,100.0,0.0,0.0,0.0,0.0,0.0
2017,72013,100.0,0.0,0.0,0.0,0.0,0.0
2017,72015,91.72,8.28,0.0,0.0,0.0,0.0
2017,72017,100.0,0.0,0.0,0.0,0.0,0.0
2017,72019,91.17,8.83,0.0,0.0,0.0,0.0
2017,72021,94.23,5.77,0.0,0.0,0.0,0.0
2017,72023,90.63,9.37,2.33,0.0,0.0,0.0
2017,72025,92.35,7.65,0.0,0.0,0.0,0.0
2017,72027,100.0,0.0,0.0,0.0,0.0,0.0
2017,72029,93.7,6.3,0.0,0.0,0.0,0.0
2017,72031,94.18,5.82,0.0,0.0,0.0,0.0
2017,72033,94.23,5.77,0.0,0.0,0.0,0.0
2017,72035,79.76,20.24,2.84,0.0,0.0,0.0
2017,72037,94.23,5.77,0.0,0.0,0.0,0.0
2017,72039,99.44,0.56,0.0,0.0,0.0,0.0
2017,72041,82.81,17.19,0.11,0.0,0.0,0.0
2017,72043,85.35,14.65,2.38,0.0,0.0,0.0
2017,72045,90.93,9.07,0.0,0.0,0.0,0.0
2017,72047,94.8,5.2,0.0,0.0,0.0,0.0
2017,72049,100.0,0.0,0.0,0.0,0.0,0.0
2017,72051,94.23,5.77,0.0,0.0,0.0,0.0
2017,72053,94.23,5.77,0.0,0.0,0.0,0.0
2017,72054,100.0,0.0,0.0,0.0,0.0,0.0
2017,72055,78.21,21.79,8.72,0.0,0.0,0.0
2017,72057,79.86,20.14,2.92,0.0,0.0,0.0
2017,72059,86.49,13.51,3.39,0.0,0.0,0.0
2017,72061,94.23,5.77,0.0,0.0,0.0,0.0
2017,72063,93.1,6.9,0.0,0.0,0.0,0.0
2017,72065,100.0,0.0,0.0,0.0,0.0,0.0
2017,72067,100.0,0.0,0.0,0.0,0.0,0.0
2017,72069,93.15,6.85,0.0,0.0,0.0,0.0
2017,72071,100.0,0.0,0.0,0.0,0.0,0.0
2017,72073,99.93,0.07,0.0,0.0,0.0,0.0
2017,72075,86.26,13.74,3.66,0.0,0.0,0.0
2017,72077,92.31,7.69,0.0,0.0,0.0,0.0
2017,72079,84.06,15.94,4.35,0.0,0.0,0.0
2017,72081,100.0,0.0,0.0,0.0,0.0,0.0
2017,72083,100.0,0.0,0.0,0.0,0.0,0.0
2017,72085,92.32,7.68,0.0,0.0,0.0,0.0
2017,72087,94.23,5.77,0.0,0.0,0.0,0.0
2017,72089,94.23,5.77,0.0,0.0,0.0,0.0
2017,72091,100.0,0.0,0.0,0.0,0.0,0.0
2017,72093,100.0,0.0,0.0,0.0,0.0,0.0
2017,72095,92.9,7.1,0.0,0.0,0.0,0.0
2017,72097,100.0,0.0,0.0,0.0,0.0,0.0
2017,72099,100.0,0.0,0.0,0.0,0.0,0.0
2017,72101,99.24,0.76,0.0,0.0,0.0,0.0
2017,72103,93.61,6.39,0.0,0.0,0.0,0.0
2017,72105,92.94,7.06,0.0,0.0,0.0,0.0
2017,72107,96.22,3.78,0.0,0.0,0.0,0.0
2017,72109,91.89,8.11,0.0,0.0,0.0,0.0
2017,72111,90.34,9.66,2.21,0.0,0.0,0.0
2017,72113,89.37,10.63,3.23,0.0,0.0,0.0
2017,72115,100.0,0.0,0.0,0.0,0.0,0.0
2017,72117,100.0,0.0,0.0,0.0,0.0,0.0
2017,72119,94.2,5.8,0.0,0.0,0.0,0.0
2017,72121,95.2,4.8,0.14,0.0,0.0,0.0
2017,72123,78.85,21.15,6.72,0.0,0.0,0.0
2017,72125,98.27,1.73,0.0,0.0,0.0,0.0
2017,72127,94.23,5.77,0.0,0.0,0.0,0.0
2017,72129,92.31,7.69,0.0,0.0,0.0,0.0
2017,72131,100.0,0.0,0.0,0.0,0.0,0.0
2017,72133,78.85,21.15,7.69,0.0,0.0,0.0
2017,72135,94.23,5.77,0.0,0.0,0.0,0.0
2017,72137,94.23,5.77,0.0,0.0,0.0,0.0
2017,72139,94.23,5.77,0.0,0.0,0.0,0.0
2017,72141,100.0,0.0,0.0,0.0,0.0,0.0
2017,72143,95.47,4.53,0.0,0.0,0.0,0.0
2017,72145,99.54,0.46,0.0,0.0,0.0,0.0
2017,72147,100.0,0.0,0.0,0.0,0.0,0.0
2017,72149,96.13,3.87,0.0,0.0,0.0,0.0
2017,72151,93.47,6.53,0.0,0.0,0.0,0.0
2017,72153,93.64,6.36,1.29,0.0,0.0,0.0
2017,8001,53.81,46.19,14.62,1.43,0.0,0.0
2017,8003,90.67,9.33,0.0,0.0,0.0,0.0
2017,8005,54.05,45.95,25.37,0.74,0.0,0.0
2017,8007,86.7,13.3,3.58,0.0,0.0,0.0
2017,8009,62.7,37.3,16.07,2.22,0.64,0.0
2017,8011,60.92,39.08,26.18,0.0,0.0,0.0
2017,8013,56.23,43.77,25.11,2.83,0.0,0.0
2017,8014,46.18,53.82,35.68,7.69,0.0,0.0
2017,8015,77.81,22.2,0.0,0.0,0.0,0.0
2017,8017,62.63,37.37,26.88,0.06,0.0,0.0
2017,8019,62.38,37.62,16.25,0.0,0.0,0.0
2017,8021,93.27,6.73,1.6,0.0,0.0,0.0
2017,8023,87.74,12.26,0.0,0.0,0.0,0.0
2017,8025,62.29,37.71,25.67,0.0,0.0,0.0
2017,8027,73.29,26.71,0.26,0.0,0.0,0.0
2017,8029,50.44,49.56,8.32,0.0,0.0,0.0
2017,8031,44.79,55.21,34.04,5.07,0.0,0.0
2017,8033,75.01,24.99,11.85,0.0,0.0,0.0
2017,8035,50.45,49.55,30.4,0.99,0.0,0.0
2017,8037,65.64,34.36,3.68,0.0,0.0,0.0
2017,8039,58.73,41.27,23.37,0.94,0.0,0.0
2017,8041,60.64,39.36,25.19,0.0,0.0,0.0
2017,8043,66.99,33.01,5.91,0.0,0.0,0.0
2017,8045,55.75,44.25,12.26,0.0,0.0,0.0
2017,8047,58.52,41.48,21.4,0.0,0.0,0.0
2017,8049,87.46,12.54,0.15,0.0,0.0,0.0
2017,8051,67.69,32.31,2.66,0.0,0.0,0.0
2017,8053,79.82,20.18,4.22,0.0,0.0,0.0
2017,8055,71.17,28.83,13.74,0.0,0.0,0.0
2017,8057,74.56,25.44,0.04,0.0,0.0,0.0
2017,8059,47.38,52.62,36.15,3.41,0.0,0.0
2017,8061,62.16,37.84,29.22,1.42,0.0,0.0
2017,8063,63.1,36.9,23.42,0.0,0.0,0.0
2017,8065,84.7,15.3,0.0,0.0,0.0,0.0
2017,8067,77.74,22.26,9.74,0.0,0.0,0.0
2017,8069,55.04,44.96,21.27,5.28,0.0,0.0
2017,8071,63.46,36.54,19.66,0.0,0.0,0.0
2017,8073,61.6,38.4,27.52,8.83,0.0,0.0
2017,8075,33.87,66.13,10.0,0.0,0.0,0.0
2017,8077,41.37,58.63,11.54,0.0,0.0,0.0
2017,8079,89.03,10.97,3.82,0.0,0.0,0.0
2017,8081,53.03,46.97,1.0,0.0,0.0,0.0
2017,8083,75.82,24.18,11.65,0.0,0.0,0.0
2017,8085,55.82,44.18,10.58,0.0,0.0,0.0
2017,8087,63.17,36.83,0.17,0.0,0.0,0.0
2017,8089,60.73,39.27,29.92,0.0,0.0,0.0
2017,8091,71.14,28.86,10.27,0.0,0.0,0.0
2017,8093,42.74,57.26,12.72,0.0,0.0,0.0
2017,8095,53.09,46.91,22.91,0.0,0.0,0.0
2017,8097,62.29,37.71,3.64,0.0,0.0,0.0
2017,8099,63.32,36.68,18.98,0.0,0.0,0.0
2017,8101,65.31,34.69,23.93,0.0,0.0,0.0
2017,8103,54.27,45.73,13.32,0.0,0.0,0.0
2017,8105,93.96,6.04,1.28,0.0,0.0,0.0
2017,8107,79.66,20.34,0.55,0.0,0.0,0.0
2017,8109,88.19,11.81,0.01,0.0,0.0,0.0
2017,8111,78.85,21.15,10.3,0.0,0.0,0.0
2017,8113,65.59,34.41,11.54,0.0,0.0,0.0
2017,8115,40.81,59.19,24.82,0.0,0.0,0.0
2017,8117,73.48,26.52,1.65,0.0,0.0,0.0
2017,8119,44.83,55.17,29.1,0.0,0.0,0.0
2017,8121,60.99,39.01,20.41,0.0,0.0,0.0
2017,8123,57.39,42.61,8.93,1.07,0.0,0.0
2017,8125,62.8,37.2,17.63,0.0,0.0,0.0
2017,9001,56.04,43.96,30.21,20.47,4.31,0.0
2017,9003,51.43,48.57,35.96,26.9,13.35,0.0
2017,9005,48.29,51.71,32.02,26.36,15.09,0.0
2017,9007,48.62,51.38,35.25,20.78,0.74,0.0
2017,9009,53.14,46.86,33.01,25.24,3.93,0.0
2017,9011,55.72,44.28,29.79,2.86,0.0,0.0
2017,9013,56.81,43.19,29.25,22.09,0.97,0.0
2017,9015,62.8,37.2,26.42,2.54,0.0,0.0
2018,10001,91.04,8.96,0.0,0.0,0.0,0.0
2018,10003,91.67,8.33,0.0,0.0,0.0,0.0
2018,10005,88.95,11.05,0.0,0.0,0.0,0.0
2018,1001,84.69,15.31,0.4,0.0,0.0,0.0
2018,1003,57.38,42.62,12.03,3.28,0.0,0.0
2018,1005,60.61,39.39,22.36,6.18,0.0,0.0
2018,1007,80.99,19.01,11.06,3.0,0.02,0.0
2018,1009,74.91,25.09,6.7,2.71,0.0,0.0
2018,1011,53.41,46.59,35.68,3.95,0.0,0.0
2018,1013,60.19,39.81,25.8,1.64,0.0,0.0
2018,1015,67.86,32.14,13.4,4.71,0.0,0.0
2018,1017,63.9,36.1,9.11,0.0,0.0,0.0
2018,1019,70.52,29.48,13.14,3.85,0.0,0.0
2018,1021,85.53,14.47,9.27,0.13,0.0,0.0
2018,1023,82.4,17.6,9.31,0.0,0.0,0.0
2018,1025,68.35,31.65,14.58,0.01,0.0,0.0
2018,1027,67.57,32.43,9.79,0.0,0.0,0.0
2018,1029,74.89,25.11,11.17,0.7,0.0,0.0
2018,1031,64.72,35.28,16.88,5.8,0.0,0.0
2018,1033,74.74,25.26,5.44,0.0,0.0,0.0
2018,1035,59.58,40.42,25.63,3.69,0.0,0.0
2018,1037,81.72,18.28,7.8,0.0,0.0,0.0
2018,1039,65.22,34.78,17.1,4.76,0.0,0.0
2018,1041,60.17,39.83,28.7,3.89,0.0,0.0
2018,1043,76.82,23.18,6.37,0.84,0.0,0.0
2018,1045,71.52,28.48,12.95,6.88,0.0,0.0
2018,1047,81.89,18.11,7.03,0.0,0.0,0.0
2018,1049,75.94,24.06,11.63,3.35,0.0,0.0
2018,1051,79.65,20.35,0.33,0.0,0.0,0.0
2018,1053,60.37,39.63,15.6,3.85,0.0,0.0
2018,1055,65.77,34.23,10.95,3.56,0.0,0.0
2018,1057,60.35,39.65,11.18,1.33,0.0,0.0
2018,1059,76.48,23.52,1.81,0.0,0.0,0.0
2018,1061,83.57,16.43,11.55,7.0,0.0,0.0
2018,1063,84.72,15.28,11.34,0.57,0.0,0.0
2018,1065,84.94,15.06,9.85,0.37,0.0,0.0
2018,1067,78.18,21.82,12.35,7.91,0.0,0.0
2018,1069,83.05,16.95,11.54,7.92,0.0,0.0
2018,1071,72.32,27.68,14.9,3.74,0.0,0.0
2018,1073,67.79,32.21,11.09,5.5,0.81,0.0
2018,1075,63.09,36.91,6.02,0.01,0.0,0.0
2018,1077,75.37,24.63,5.79,0.0,0.0,0.0
2018,1079,77.36,22.64,4.33,0.0,0.0,0.0
2018,1081,64.31,35.69,10.24,0.04,0.0,0.0
2018,1083,74.37,25.63,6.4,1.78,0.0,0.0
2018,1085,68.82,31.18,10.8,0.0,0.0,0.0
2018,1087,59.27,40.73,18.18,1.58,0.0,0.0
2018,1089,72.43,27.57,10.89,2.76,0.0,0.0
2018,1091,82.65,17.35,8.7,0.0,0.0,0.0
2018,1093,66.77,33.23,5.23,0.0,0.0,0.0
2018,1095,76.29,23.71,6.63,0.01,0.0,0.0
2018,1097,68.64,31.36,3.99,0.0,0.0,0.0
2018,1099,63.12,36.88,22.19,2.25,0.0,0.0
2018,11001,60.52,39.48,31.7,3.85,0.0,0.0
2018,1101,67.45,32.55,17.17,1.18,0.0,0.0
2018,1103,73.51,26.49,8.73,0.0,0.0,0.0
2018,1105,84.65,15.35,6.27,0.0,0.0,0.0
2018,1107,76.61,23.39,11.66,2.52,0.08,0.0
2018,1109,59.46,40.54,32.41,4.68,0.0,0.0
2018,1111,73.9,26.1,6.32,0.0,0.0,0.0
2018,1113,59.0,41.0,26.68,4.34,0.0,0.0
2018,1115,74.39,25.61,9.39,4.44,0.0,0.0
2018,1117,72.91,27.09,11.7,4.06,0.11,0.0
2018,1119,86.3,13.7,11.52,0.19,0.0,0.0
2018,1121,75.38,24.62,11.26,2.34,0.0,0.0
2018,1123,66.71,33.29,6.93,0.0,0.0,0.0
2018,1125,67.92,32.08,13.98,6.28,1.18,0.0
2018,1127,62.0,38.0,10.71,3.36,0.0,0.0
2018,1129,70.24,29.76,4.54,0.0,0.0,0.0
2018,1131,71.93,28.07,11.82,0.0,0.0,0.0
2018,1133,68.1,31.9,8.12,0.02,0.0,0.0
2018,12001,99.24,0.76,0.0,0.0,0.0,0.0
2018,12003,87.75,12.25,1.08,0.0,0.0,0.0
2018,12005,78.89,21.11,14.83,8.46,0.0,0.0
2018,12007,94.43,5.57,0.0,0.0,0.0,0.0
2018,12009,54.91,45.09,18.13,0.0,0.0,0.0
2018,12011,58.77,41.23,19.83,5.87,0.0,0.0
2018,12013,79.31,20.69,12.34,9.43,0.0,0.0
2018,12015,0.0,0.0,0.0,0.0,0.0,0.0
2018,12017,99.85,0.15,0.0,0.0,0.0,0.0
2018,12019,88.77,11.23,0.0,0.0,0.0,0.0
2018,12021,62.52,37.48,17.67,7.09,0.0,0.0
2018,12023,86.85,13.15,1.33,0.0,0.0,0.0
2018,12027,84.25,15.75,1.64,0.0,0.0,0.0
2018,12029,96.74,3.26,0.0,0.0,0.0,0.0
2018,12031,74.02,25.98,3.99,0.0,0.0,0.0
2018,12033,65.93,34.07,12.92,3.85,0.0,0.0
2018,12035,98.08,1.92,0.0,0.0,0.0,0.0
2018,12037,62.61,37.39,31.96,9.32,0.0,0.0
2018,12039,78.15,21.85,14.66,8.01,0.0,0.0
2018,12041,98.08,1.92,0.0,0.0,0.0,0.0
2018,12043,66.1,33.9,12.7,0.0,0.0,0.0
2018,12045,61.54,38.46,34.69,9.62,0.0,0.0
2018,12047,71.67,28.33,13.09,0.0,0.0,0.0
2018,12049,85.68,14.32,0.0,0.0,0.0,0.0
2018,12051,61.0,39.0,17.53,0.2,0.0,0.0
2018,12053,98.98,1.02,0.0,0.0,0.0,0.0
2018,12055,72.01,27.99,4.12,0.0,0.0,0.0
2018,12057,96.37,3.63,0.0,0.0,0.0,0.0
2018,12059,86.42,13.58,11.54,7.69,0.0,0.0
2018,12061,58.07,41.93,14.55,0.0,0.0,0.0
2018,12063,86.35,13.65,11.54,7.64,0.0,0.0
2018,12065,67.04,32.96,26.87,4.73,0.0,0.0
2018,12067,90.21,9.79,0.6,0.0,0.0,0.0
2018,12069,89.81,10.19,0.24,0.0,0.0,0.0
2018,12071,79.23,20.77,7.42,1.14,0.0,0.0
2018,12073,71.38,28.62,20.66,7.18,0.0,0.0
2018,12075,99.65,0.35,0.0,0.0,0.0,0.0
2018,12077,70.48,29.52,21.3,9.48,0.0,0.0
2018,12079,69.34,30.66,19.19,0.38,0.0,0.0
2018,12081,87.42,12.58,0.14,0.0,0.0,0.0
2018,12083,96.88,3.12,0.0,0.0,0.0,0.0
2018,12085,67.24,32.76,13.41,0.0,0.0,0.0
2018,12086,59.45,40.55,21.1,6.1,0.0,0.0
2018,12087,0.0,0.0,0.0,0.0,0.0,0.0
2018,12089,68.74,31.26,11.5,0.0,0.0,0.0
2018,12091,80.71,19.29,11.54,5.58,0.0,0.0
2018,12093,66.48,33.52,6.17,0.0,0.0,0.0
2018,12095,71.38,28.62,7.67,0.0,0.0,0.0
2018,12097,62.91,37.09,14.54,0.0,0.0,0.0
2018,12099,61.54,38.46,15.87,0.31,0.0,0.0
2018,12101,99.18,0.82,0.0,0.0,0.0,0.0
2018,12103,95.24,4.76,0.0,0.0,0.0,0.0
2018,12105,84.58,15.42,0.39,0.0,0.0,0.0
2018,12107,98.1,1.9,0.0,0.0,0.0,0.0
2018,12109,88.09,11.91,0.3,0.0,0.0,0.0
2018,12111,61.62,38.38,11.96,0.0,0.0,0.0
2018,12113,72.76,27.24,12.6,3.85,0.0,0.0
2018,12115,84.67,15.33,1.85,0.0,0.0,0.0
2018,12117,74.47,25.53,4.16,0.0,0.0,0.0
2018,12119,98.18,1.82,0.0,0.0,0.0,0.0
2018,12121,86.64,13.36,0.99,0.0,0.0,0.0
2018,12123,84.34,15.66,6.9,0.01,0.0,0.0
2018,12125,91.39,8.61,0.0,0.0,0.0,0.0
2018,12127,83.91,16.09,0.41,0.0,0.0,0.0
2018,12129,75.31,24.69,21.14,7.68,0.0,0.0
2018,12131,85.67,14.33,11.54,6.8,0.0,0.0
2018,12133,86.54,13.46,11.54,7.6,0.0,0.0
2018,13001,53.77,46.23,33.48,15.99,0.0,0.0
2018,13003,53.92,46.08,38.46,14.29,0.0,0.0
2018,13005,50.18,49.82,37.68,18.53,0.0,0.0
2018,13007,82.12,17.88,11.54,7.7,0.0,0.0
2018,13009,51.39,48.61,13.8,0.0,0.0,0.0
2018,13011,87.34,12.66,0.0,0.0,0.0,0.0
2018,13013,79.17,20.83,0.0,0.0,0.0,0.0
2018,13015,81.57,18.43,6.28,0.78,0.0,0.0
2018,13017,64.58,35.42,11.5,0.0,0.0,0.0
2018,13019,58.59,41.41,38.03,2.63,0.0,0.0
2018,13021,55.45,44.55,16.55,0.0,0.0,0.0
2018,13023,56.29,43.71,11.95,0.0,0.0,0.0
2018,13025,55.12,44.88,32.0,9.45,0.0,0.0
2018,13027,58.36,41.64,38.35,3.97,0.0,0.0
2018,13029,40.92,59.08,31.7,10.72,0.0,0.0
2018,13031,41.35,58.65,25.68,5.44,0.0,0.0
2018,13033,48.28,51.72,18.39,0.0,0.0,0.0
2018,13035,67.98,32.02,0.7,0.0,0.0,0.0
2018,13037,77.91,22.09,12.84,9.5,0.0,0.0
2018,13039,59.79,40.21,16.03,1.96,0.0,0.0
2018,13043,51.16,48.84,15.6,0.0,0.0,0.0
2018,13045,85.44,14.56,5.19,0.0,0.0,0.0
2018,13047,80.77,19.23,11.54,3.85,0.0,0.0
2018,13049,60.51,39.49,16.07,3.14,0.0,0.0
2018,13051,36.92,63.08,41.15,10.23,0.0,0.0
2018,13053,61.39,38.61,28.68,4.49,0.0,0.0
2018,13055,79.8,20.2,9.18,3.85,0.0,0.0
2018,13057,81.77,18.23,5.77,0.0,0.0,0.0
2018,13059,84.51,15.49,0.0,0.0,0.0,0.0
2018,13061,78.78,21.22,12.08,9.33,0.0,0.0
2018,13063,85.77,14.23,0.0,0.0,0.0,0.0
2018,13065,55.34,44.66,32.32,12.54,0.0,0.0
2018,13067,82.69,17.31,5.16,0.0,0.0,0.0
2018,13069,56.18,43.82,35.85,4.62,0.0,0.0
2018,13071,59.47,40.53,24.5,4.79,0.0,0.0
2018,13073,62.63,37.37,9.96,0.0,0.0,0.0
2018,13075,59.62,40.38,38.08,4.2,0.0,0.0
2018,13077,83.34,16.66,4.48,0.0,0.0,0.0
2018,13079,59.65,40.35,23.4,0.0,0.0,0.0
2018,13081,61.64,38.36,18.28,3.95,0.0,0.0
2018,13083,76.16,23.84,12.09,3.85,0.0,0.0
2018,13085,77.86,22.14,5.77,0.0,0.0,0.0
2018,13087,79.92,20.08,11.54,7.69,0.0,0.0
2018,13089,85.66,14.34,0.85,0.0,0.0,0.0
2018,13091,62.68,37.32,8.92,0.0,0.0,0.0
2018,13093,56.27,43.73,24.92,0.66,0.0,0.0
2018,13095,74.07,25.93,12.0,7.57,0.0,0.0
2018,13097,85.95,14.05,5.55,0.0,0.0,0.0
2018,13099,84.01,15.99,11.54,8.94,0.0,0.0
2018,13101,61.87,38.13,27.11,5.52,0.0,0.0
2018,13103,35.12,64.88,41.23,7.27,0.0,0.0
2018,13105,75.0,25.0,0.42,0.0,0.0,0.0
2018,13107,53.96,46.04,13.56,0.0,0.0,0.0
2018,13109,44.69,55.31,24.75,6.28,0.0,0.0
2018,13111,84.84,15.16,5.77,0.0,0.0,0.0
2018,13113,81.93,18.07,1.42,0.0,0.0,0.0
2018,13115,78.91,21.09,10.31,3.82,0.0,0.0
2018,13117,77.89,22.11,5.5,0.0,0.0,0.0
2018,13119,86.54,13.46,0.0,0.0,0.0,0.0
2018,13121,84.45,15.55,2.74,0.0,0.0,0.0
2018,13123,84.6,15.4,5.77,0.05,0.0,0.0
2018,13125,56.59,43.41,19.43,0.0,0.0,0.0
2018,13127,52.19,47.81,15.96,6.14,0.0,0.0
2018,13129,83.57,16.43,7.56,3.43,0.0,0.0
2018,13131,65.84,34.16,12.19,6.46,0.0,0.0
2018,13133,61.92,38.08,5.6,0.0,0.0,0.0
2018,13135,81.64,18.36,1.79,0.0,0.0,0.0
2018,13137,80.85,19.15,0.15,0.0,0.0,0.0
2018,13139,80.37,19.63,4.27,0.0,0.0,0.0
2018,13141,49.91,50.09,9.44,0.0,0.0,0.0
2018,13143,81.26,18.74,8.76,0.0,0.0,0.0
2018,13145,64.44,35.56,18.87,0.0,0.0,0.0
2018,13147,80.5,19.5,0.0,0.0,0.0,0.0
2018,13149,83.83,16.17,4.94,0.0,0.0,0.0
2018,13151,80.19,19.81,0.0,0.0,0.0,0.0
2018,13153,54.87,45.13,17.26,0.0,0.0,0.0
2018,13155,61.26,38.74,27.41,0.46,0.0,0.0
2018,13157,83.88,16.12,0.0,0.0,0.0,0.0
2018,13159,65.97,34.03,1.87,0.0,0.0,0.0
2018,13161,57.91,42.09,26.74,0.03,0.0,0.0
2018,13163,49.52,50.48,25.75,0.0,0.0,0.0
2018,13165,46.54,53.46,14.7,0.0,0.0,0.0
2018,13167,51.24,48.76,17.73,0.0,0.0,0.0
2018,13169,54.77,45.23,11.55,0.0,0.0,0.0
2018,13171,58.2,41.8,9.48,0.0,0.0,0.0
2018,13173,55.42,44.58,38.46,13.77,0.0,0.0
2018,13175,58.04,41.96,12.23,0.0,0.0,0.0
2018,13177,67.53,32.47,16.72,6.56,0.0,0.0
2018,13179,45.39,54.61,27.53,11.78,0.0,0.0
2018,13181,62.51,37.49,5.11,0.0,0.0,0.0
2018,13183,50.7,49.3,29.89,13.36,0.0,0.0
2018,13185,59.58,40.42,36.77,7.97,0.0,0.0
2018,13187,77.99,22.01,5.77,0.0,0.0,0.0
2018,13189,60.79,39.21,11.88,0.0,0.0,0.0
2018,13191,58.15,41.85,18.24,9.33,0.0,0.0
2018,13193,56.1,43.9,30.68,0.77,0.0,0.0
2018,13195,79.79,20.21,0.03,0.0,0.0,0.0
2018,13197,60.91,39.09,31.78,3.8,0.0,0.0
2018,13199,66.55,33.45,12.31,0.0,0.0,0.0
2018,13201,86.45,13.55,11.54,7.69,0.0,0.0
2018,13205,72.6,27.4,12.02,7.13,0.0,0.0
2018,13207,58.44,41.56,11.22,0.0,0.0,0.0
2018,13209,58.52,41.48,10.17,0.0,0.0,0.0
2018,13211,78.22,21.78,0.16,0.0,0.0,0.0
2018,13213,84.58,15.42,7.16,2.67,0.0,0.0
2018,13215,61.73,38.27,27.63,0.18,0.0,0.0
2018,13217,83.49,16.51,0.0,0.0,0.0,0.0
2018,13219,85.43,14.57,0.0,0.0,0.0,0.0
2018,13221,72.59,27.41,6.75,0.0,0.0,0.0
2018,13223,83.48,16.52,5.77,0.0,0.0,0.0
2018,13225,55.98,44.02,27.51,0.0,0.0,0.0
2018,13227,81.75,18.25,5.77,0.0,0.0,0.0
2018,13229,55.31,44.69,36.9,18.09,0.0,0.0
2018,13231,58.59,41.41,11.48,0.0,0.0,0.0
2018,13233,77.7,22.3,12.47,1.72,0.0,0.0
2018,13235,57.82,42.18,11.75,0.0,0.0,0.0
2018,13237,55.82,44.18,8.42,0.0,0.0,0.0
2018,13239,71.33,28.67,15.14,8.13,0.0,0.0
2018,13241,85.64,14.36,0.0,0.0,0.0,0.0
2018,13243,72.64,27.36,14.87,9.54,0.0,0.0
2018,13245,59.61,40.39,17.04,0.0,0.0,0.0
2018,13247,84.81,15.19,0.0,0.0,0.0,0.0
2018,13249,57.19,42.81,30.77,5.47,0.0,0.0
2018,13251,38.26,61.74,22.88,4.47,0.0,0.0
2018,13253,85.98,14.02,11.54,7.69,0.0,0.0
2018,13255,74.09,25.91,0.66,0.0,0.0,0.0
