fips,ps_wtotl,do_psdel,state,cluster_model1,color
48247,0.67,0.35,TX,278,red
48249,3.95,2.64,TX,155,red
48283,1.36,0.96,TX,170,red
48311,0.1,0.09,TX,111,red
48427,7.81,4.3,TX,277,red
48479,36.08,18.58,TX,113,red
48505,2.2,1.05,TX,179,red
48047,1.1,0.59,TX,276,red
48025,1.07,1.36,TX,293,red
48061,24.18,33.02,TX,223,red
48273,3.31,2.39,TX,155,red
48355,72.38,22.59,TX,196,purple
30043,1.28,0.73,MT,170,red
30045,0.09,0.05,MT,111,red
30051,0.22,0.14,MT,111,red
30055,0.08,0.09,MT,111,red
30057,1.1,0.63,MT,15,red
30059,0.24,0.14,MT,111,red
30061,0.33,0.16,MT,111,red
30065,0.25,0.14,MT,111,red
30069,0.01,0.01,MT,111,red
30075,0.08,0.05,MT,111,red
30079,0.01,0.01,MT,111,red
30083,1.18,0.67,MT,276,red
30091,0.04,0.2,MT,111,red
30093,7.73,6.11,MT,283,red
30101,1.21,0.7,MT,170,red
30103,0.07,0.04,MT,111,red
30109,0.07,0.04,MT,111,red
30111,25.09,14.82,MT,64,red
35028,3.06,1.84,NM,122,red
40011,1.07,0.67,OK,15,red
40013,5.53,3.05,OK,231,red
40015,7.15,1.54,OK,273,red
40017,4.24,4.0,OK,235,red
40019,5.08,3.59,OK,235,red
40021,7.4,2.83,OK,163,red
40023,2.69,0.86,OK,258,red
40025,0.34,0.15,OK,111,red
40027,23.37,11.35,OK,298,red
40029,0.46,0.33,OK,278,red
40031,20.98,9.1,OK,148,red
40033,0.51,0.38,OK,278,red
40035,0.1,1.02,OK,217,red
40037,5.89,4.5,OK,299,red
40039,3.65,1.72,OK,162,red
40041,35.69,2.12,OK,271,red
40043,0.11,0.21,OK,111,red
40045,0.65,0.19,OK,278,red
40047,2.87,4.3,OK,133,red
40049,1.99,1.73,OK,250,red
40051,2.4,2.45,OK,282,red
40053,1.26,0.32,OK,276,red
40055,1.46,0.4,OK,276,red
40057,0.73,0.21,OK,278,red
40059,0.6,0.26,OK,278,red
40061,1.17,0.47,OK,276,red
40063,2.57,0.96,OK,290,red
40065,0.21,0.71,OK,217,red
40067,13.79,0.48,OK,241,red
40069,1.98,0.75,OK,243,red
40071,18.13,3.43,OK,139,red
40073,1.66,0.69,OK,243,red
40075,6.38,0.49,OK,149,red
40153,6.3,1.53,OK,101,red
40079,7.1,3.75,OK,277,red
40081,1.03,1.29,OK,293,red
40083,2.61,1.96,OK,122,red
40085,0.83,0.69,OK,15,red
40087,1.38,1.79,OK,250,red
40089,5.6,2.21,OK,101,red
40091,4.59,1.42,OK,289,red
40093,5.52,0.33,OK,149,red
40095,2.29,1.22,OK,52,red
40097,47.12,3.0,OK,145,red
40099,7.77,0.97,OK,239,red
40101,1.15,5.48,OK,198,red
40103,0.28,0.72,OK,217,red
40105,1.16,0.62,OK,276,red
40107,0.99,0.79,OK,15,red
40109,104.31,53.35,OK,182,purple
40111,5.82,2.98,OK,231,red
40113,16.58,2.55,OK,139,red
40115,2.7,1.75,OK,122,red
40117,1.02,0.89,OK,170,red
40119,2.64,5.62,OK,198,red
40121,5.9,3.39,OK,231,red
40123,4.35,2.55,OK,225,red
40125,7.51,3.41,OK,277,red
40127,0.53,0.79,OK,217,red
40129,0.56,0.16,OK,278,red
40131,72.73,5.67,OK,200,red
40133,3.2,1.36,OK,290,red
40135,4.46,3.12,OK,4,red
40137,1.08,2.98,OK,103,red
40139,4.75,1.64,OK,101,red
40141,1.11,0.52,OK,276,red
40143,0.0,47.33,OK,16,red
40145,31.31,4.62,OK,171,red
40147,1.85,3.27,OK,296,red
40149,7.1,0.7,OK,149,red
40151,0.74,0.58,OK,15,red
40077,1.4,0.72,OK,170,red
40001,6.91,1.04,OK,149,red
40003,0.7,0.35,OK,278,red
40005,40.42,0.99,OK,27,red
40007,0.48,0.23,OK,278,red
40009,3.25,1.38,OK,290,red
48105,0.96,0.33,TX,276,red
48107,1.51,0.48,TX,276,red
48111,2.05,0.78,TX,179,red
48113,334.54,221.07,TX,219,green
48115,0.51,0.92,TX,217,red
48117,4.25,1.3,TX,289,red
48119,5.37,0.33,TX,149,red
48121,31.52,69.15,TX,32,purple
48123,2.81,1.37,TX,52,red
48125,0.1,0.12,TX,111,red
48129,0.38,0.21,TX,111,red
48133,0.68,1.21,TX,293,red
48135,0.64,11.68,TX,165,red
48137,0.2,0.15,TX,111,red
48139,15.24,13.74,TX,230,red
48143,2.21,2.67,TX,282,red
48145,2.29,1.04,TX,179,red
48147,2.6,2.2,TX,282,red
48149,2.56,1.7,TX,122,red
48151,0.02,0.29,TX,111,red
48153,0.41,0.54,TX,278,red
48155,0.01,0.15,TX,111,red
48157,55.86,60.16,TX,116,purple
48159,2.77,0.81,TX,258,red
48161,2.1,1.25,TX,166,red
48165,8.21,1.27,TX,239,red
48169,4.7,0.62,TX,289,red
48171,2.13,1.55,TX,52,red
48173,0.0,0.03,TX,111,red
48177,29.05,1.79,TX,94,red
48179,1.24,1.68,TX,250,red
48181,21.61,9.12,TX,148,red
48183,7.13,9.69,TX,167,red
48185,2.22,1.67,TX,122,red
48187,6.85,10.63,TX,172,red
48189,1.44,2.2,TX,250,red
48191,0.04,0.3,TX,111,red
48193,0.16,0.44,TX,278,red
48195,0.96,0.74,TX,15,red
48197,0.07,0.26,TX,111,red
48199,4.03,3.47,TX,4,red
48203,8.53,4.45,TX,135,red
48205,1.02,0.53,TX,276,red
48207,0.14,0.7,TX,217,red
48209,8.21,13.42,TX,0,red
48211,0.5,0.3,TX,278,red
48213,4.55,4.98,TX,62,red
48217,2.97,2.34,TX,282,red
48219,0.5,1.65,TX,293,red
48221,4.85,4.09,TX,299,red
48223,11.05,2.47,TX,206,red
48225,2.34,1.85,TX,122,red
48227,0.03,3.55,TX,296,red
48231,4.87,5.89,TX,62,red
48233,5.3,2.2,TX,225,red
48235,0.08,0.1,TX,111,red
48237,0.55,0.63,TX,15,red
48251,10.33,12.52,TX,263,red
48253,8.07,1.1,TX,239,red
48257,0.85,8.2,TX,275,red
48259,1.66,2.12,TX,250,red
48263,0.08,0.05,TX,111,red
48265,5.58,2.93,TX,231,red
48267,0.45,0.28,TX,278,red
48269,0.19,0.02,TX,111,red
48271,0.82,0.31,TX,278,red
48275,0.14,0.27,TX,111,red
48277,14.84,3.19,TX,139,red
48279,1.35,1.16,TX,170,red
48281,2.71,1.54,TX,52,red
48285,1.44,1.11,TX,170,red
48287,3.97,1.13,TX,289,red
48289,1.9,1.0,TX,179,red
48291,6.42,4.58,TX,131,red
48293,1.95,1.21,TX,166,red
48295,0.81,0.29,TX,278,red
48299,2.87,1.37,TX,290,red
48301,0.01,0.01,TX,111,red
48303,1.32,19.65,TX,164,red
48305,0.15,0.44,TX,278,red
48307,2.69,0.89,TX,290,red
48309,41.41,20.01,TX,161,red
48313,2.37,0.53,TX,258,red
48315,0.35,0.86,TX,217,red
48317,1.48,0.36,TX,276,red
48319,0.44,0.29,TX,278,red
48325,6.65,3.32,TX,163,red
48327,0.37,0.16,TX,111,red
48329,1.04,14.19,TX,165,red
48331,10.89,1.64,TX,206,red
48333,0.28,0.31,TX,278,red
48335,1.28,0.65,TX,276,red
48337,1.07,1.12,TX,170,red
48339,57.29,45.31,TX,136,purple
48341,5.07,1.78,TX,101,red
48343,0.23,1.07,TX,217,red
48345,0.15,0.09,TX,111,red
48347,11.2,4.53,TX,213,red
48349,2.33,3.25,TX,234,red
48351,0.97,0.65,TX,15,red
48353,2.28,0.9,TX,179,red
48357,1.76,1.11,TX,179,red
48359,0.56,0.12,TX,278,red
48363,1.98,1.83,TX,250,red
48365,1.15,1.04,TX,170,red
48103,1.41,0.45,TX,276,red
48369,0.86,0.72,TX,15,red
48371,4.33,1.97,TX,225,red
48373,561.79,3.57,TX,23,green
48375,5.46,11.04,TX,172,red
48379,1.25,0.66,TX,276,red
48381,2.23,9.59,TX,47,red
48383,0.0,0.26,TX,111,red
48385,0.35,0.13,TX,111,red
48387,0.92,1.03,TX,170,red
48393,0.13,0.15,TX,111,red
48395,2.25,1.19,TX,52,red
48397,0.0,9.43,TX,47,red
48399,3.82,0.68,TX,289,red
48401,5.77,2.89,TX,231,red
48403,0.76,0.36,TX,278,red
48405,0.81,0.32,TX,278,red
48407,2.13,1.52,TX,52,red
48411,1.43,0.51,TX,276,red
48413,0.38,0.37,TX,278,red
48415,0.13,1.31,TX,293,red
48417,0.0,0.25,TX,111,red
48419,4.78,1.28,TX,289,red
48421,0.44,0.35,TX,278,red
48423,42.89,21.54,TX,281,red
48425,1.18,0.41,TX,276,red
48429,9.32,0.69,TX,239,red
48431,0.19,0.12,TX,111,red
48433,0.0,0.1,TX,111,red
48435,0.81,0.32,TX,278,red
48437,0.59,0.45,TX,278,red
48439,26.52,162.16,TX,88,purple
48441,0.46,9.39,TX,47,red
48443,0.13,0.08,TX,111,red
48445,0.17,1.24,TX,293,red
48447,0.05,0.12,TX,111,red
48449,5.35,2.24,TX,225,red
48451,1.16,7.18,TX,275,red
48453,122.1,82.06,TX,85,purple
48455,0.96,0.82,TX,15,red
48457,2.84,1.03,TX,290,red
48459,4.29,2.87,TX,4,red
48461,0.0,0.42,TX,111,red
48463,3.63,2.09,TX,155,red
48465,7.18,4.64,TX,242,red
48467,3.38,3.0,TX,234,red
48471,2.67,5.28,TX,133,red
48473,4.82,3.49,TX,235,red
48475,5.2,1.51,TX,101,red
48477,0.89,2.04,TX,250,red
48481,3.69,2.45,TX,155,red
48483,1.14,0.87,TX,170,red
48485,0.81,10.36,TX,47,red
48487,1.85,0.85,TX,179,red
48491,35.49,45.54,TX,39,purple
48493,5.69,4.16,TX,299,red
48495,1.45,1.03,TX,170,red
48497,2.23,3.69,TX,296,red
48499,4.21,3.32,TX,4,red
48501,0.97,0.6,TX,15,red
48503,2.76,1.14,TX,290,red
48087,0.52,0.31,TX,278,red
48085,3.04,83.62,TX,13,purple
48083,1.31,0.86,TX,170,red
48081,0.37,0.23,TX,278,red
48079,0.4,0.29,TX,278,red
48077,6.3,0.62,TX,149,red
48075,0.0,0.8,TX,217,red
48073,6.31,3.08,TX,231,red
48069,1.06,0.94,TX,170,red
48067,1.05,2.91,TX,103,red
48065,9.0,0.58,TX,239,red
48063,1.1,1.59,TX,293,red
48059,0.25,0.98,TX,217,red
48055,3.7,2.47,TX,155,red
48053,4.09,3.45,TX,4,red
48051,1.76,0.95,TX,179,red
48049,0.06,2.92,TX,103,red
48045,0.19,0.12,TX,111,red
48041,31.46,17.06,TX,257,red
48037,16.94,8.77,TX,160,red
48035,2.33,1.16,TX,52,red
48033,0.06,0.03,TX,111,red
48031,0.78,0.57,TX,15,red
48029,212.33,142.3,TX,76,green
48027,16.31,27.08,TX,104,red
48023,2.47,0.35,TX,258,red
48021,10.6,5.5,TX,213,red
48019,0.63,0.74,TX,15,red
48017,6.18,0.57,TX,149,red
48015,2.03,1.49,TX,166,red
48011,0.23,0.13,TX,111,red
48009,4.59,0.55,TX,289,red
48005,11.3,5.45,TX,213,red
48003,2.36,1.38,TX,52,red
48001,9.06,2.75,TX,54,red
48089,2.94,1.22,TX,290,red
48245,23.95,25.23,TX,129,red
48091,16.7,10.54,TX,256,red
48093,0.04,0.82,TX,217,red
48095,0.33,0.39,TX,278,red
48097,4.19,3.14,TX,4,red
48099,0.21,5.68,TX,198,red
48101,0.21,0.12,TX,111,red
48367,7.51,7.88,TX,167,red
56015,1.85,1.79,WY,250,red
56027,1.0,0.75,WY,15,red
56041,3.9,2.93,WY,4,red
48361,8.4,6.95,TX,185,red
30053,2.28,1.3,MT,52,red
48039,21.13,21.38,TX,193,red
48071,1.59,1.98,TX,250,red
48167,0.23,31.37,TX,173,red
8085,9.13,7.94,CO,185,red
8113,0.68,0.51,CO,15,red
8051,1.88,1.08,CO,179,red
8005,141.39,141.38,CO,109,purple
8123,28.3,26.84,CO,280,red
8039,0.85,0.74,CO,15,red
8093,0.4,0.35,CO,278,red
8019,1.17,0.71,CO,15,red
8001,78.89,36.53,CO,246,purple
8073,0.78,0.49,CO,15,red
8049,2.31,1.48,CO,52,red
8059,22.99,53.47,CO,244,purple
8053,0.24,0.13,CO,111,red
8091,1.8,0.76,CO,243,red
8007,1.51,2.44,CO,250,red
8029,5.0,4.71,CO,299,red
8077,17.51,11.24,CO,18,red
8037,10.31,6.21,CO,247,red
8033,0.25,0.15,CO,111,red
8083,4.37,1.96,CO,225,red
8107,2.88,1.81,CO,122,red
8117,6.63,6.17,CO,283,red
8081,1.74,1.0,CO,179,red
8069,30.58,30.57,CO,285,red
8057,0.32,0.17,CO,111,red
8035,38.48,23.36,CO,51,red
8067,5.74,5.18,CO,62,red
8013,48.3,32.74,CO,211,purple
8119,6.17,1.1,CO,149,red
8027,0.38,0.17,CO,111,red
8101,41.29,9.94,CO,91,red
8055,2.97,0.88,CO,290,red
8079,0.22,0.11,CO,111,red
8021,3.38,1.16,CO,290,red
8065,4.47,0.7,CO,289,red
8109,0.69,0.78,CO,15,red
8043,6.42,3.99,CO,131,red
8003,2.09,1.25,CO,166,red
8015,3.96,1.17,CO,289,red
8105,1.2,0.78,CO,170,red
8041,88.35,73.03,CO,102,purple
8023,0.45,0.3,CO,278,red
8061,0.23,0.14,CO,111,red
8014,5.67,5.67,CO,62,red
8071,3.46,2.91,CO,234,red
8045,11.64,6.5,CO,33,red
8047,0.68,0.42,CO,278,red
8103,1.89,1.07,CO,179,red
8097,8.13,2.31,CO,54,red
16043,1.34,0.83,ID,170,red
30097,0.51,0.29,MT,278,red
30095,0.38,0.22,MT,278,red
30077,1.37,0.78,MT,170,red
30099,1.13,0.63,MT,276,red
30067,2.42,1.38,MT,52,red
30031,11.93,6.54,MT,33,red
30063,30.41,11.07,MT,237,red
30039,0.05,0.03,MT,111,red
30037,0.04,0.02,MT,111,red
30107,0.32,0.18,MT,111,red
30009,1.76,1.0,MT,179,red
30047,2.39,1.36,MT,52,red
30089,0.71,0.41,MT,278,red
30029,11.43,6.84,MT,247,red
30035,1.76,1.0,MT,179,red
30073,0.84,0.43,MT,276,red
30049,7.93,4.25,MT,277,red
30081,3.25,1.85,MT,162,red
30071,0.47,0.27,MT,278,red
30003,1.21,0.69,MT,276,red
30087,1.52,0.87,MT,170,red
30085,1.72,0.81,MT,243,red
30105,1.61,0.87,MT,170,red
35043,11.24,6.1,NM,247,red
35049,10.57,6.1,NM,247,red
35039,1.83,1.45,NM,166,red
35053,1.99,1.42,NM,166,red
35057,1.76,1.28,NM,166,red
35061,4.94,3.33,NM,235,red
35001,95.29,45.03,NM,105,purple
35006,2.38,1.69,NM,122,red
35059,0.52,0.37,NM,278,red
35045,18.83,11.28,NM,18,red
35027,4.39,3.16,NM,4,red
35003,0.15,0.13,NM,111,red
35051,1.53,1.16,NM,166,red
48389,3.65,1.2,TX,289,red
48109,0.81,0.48,TX,15,red
48043,1.02,0.59,TX,15,red
48243,1.12,0.1,TX,276,red
48377,2.54,0.57,TX,258,red
49047,8.83,5.82,UT,90,red
56013,4.31,3.15,WY,4,red
56037,11.37,8.54,WY,112,red
56025,12.26,11.65,WY,287,red
56023,4.05,3.26,WY,4,red
56039,7.78,5.93,WY,283,red
56035,2.21,1.99,WY,122,red
56029,3.17,2.73,WY,234,red
56017,0.67,0.62,WY,15,red
56043,0.09,0.82,WY,217,red
56019,1.61,1.54,WY,166,red
56003,2.2,1.21,WY,52,red
56045,1.02,0.76,WY,15,red
56011,6.44,0.61,WY,149,red
56007,2.85,2.34,WY,282,red
56001,6.45,4.89,WY,242,red
56009,2.04,1.96,WY,250,red
56005,5.97,8.92,WY,284,red
56021,14.0,10.5,WY,287,red
56033,4.55,4.07,WY,235,red
35031,3.4,2.19,NM,155,red
35055,2.41,1.62,NM,52,red
56031,1.56,1.38,WY,166,red
48163,2.72,1.4,TX,52,red
48175,0.34,0.39,TX,278,red
48255,2.75,1.05,TX,290,red
48297,2.76,0.99,TX,290,red
48323,6.95,3.83,TX,131,red
48507,2.27,0.89,TX,179,red
48013,5.34,3.8,TX,299,red
48469,12.06,6.64,TX,33,red
48007,0.21,1.71,TX,293,red
48409,1.25,6.09,TX,198,red
48391,0.65,0.56,TX,15,red
48201,287.29,314.44,TX,14,green
48201,287.29,314.44,TX,14,green
48141,114.33,67.19,TX,270,purple
48229,0.24,1.04,TX,217,red
6031,29.07,17.25,CA,257,red
6099,80.48,45.61,CA,38,purple
6113,26.91,15.21,CA,146,red
16001,72.71,63.5,ID,6,purple
16007,0.37,0.27,ID,278,red
16017,1.71,1.54,ID,166,red
16021,0.39,0.35,ID,278,red
16027,15.92,14.53,ID,215,red
16029,1.56,1.21,ID,166,red
16033,0.17,0.14,ID,111,red
16047,3.59,3.23,ID,234,red
16053,3.67,3.42,ID,4,red
16061,0.53,0.5,ID,278,red
16067,2.81,2.53,ID,282,red
16071,0.72,0.56,ID,15,red
16075,1.94,1.7,ID,250,red
16079,2.48,2.1,ID,282,red
16081,0.78,0.66,ID,15,red
35009,5.2,2.77,NM,231,red
35011,0.24,0.18,NM,111,red
35019,0.58,0.27,NM,278,red
35021,0.08,0.07,NM,111,red
35029,2.99,1.84,NM,122,red
35037,1.26,0.9,NM,170,red
35041,2.72,1.71,NM,122,red
32001,3.28,2.14,NV,155,red
32009,0.11,0.09,NV,111,red
32013,3.57,1.65,NV,162,red
32021,1.05,0.62,NV,15,red
32029,0.53,0.33,NV,278,red
32027,1.27,0.54,NV,276,red
41025,1.72,1.1,OR,179,red
41001,3.27,2.16,OR,155,red
49043,8.95,6.05,UT,90,red
49033,1.79,1.64,UT,250,red
49031,0.71,0.57,UT,15,red
53039,3.09,1.45,WA,290,red
53019,0.58,0.38,WA,278,red
53021,16.3,8.68,WA,160,red
53051,0.99,0.47,WA,276,red
53065,6.19,2.88,WA,231,red
53075,6.26,3.82,WA,131,red
6051,1.98,1.21,CA,166,red
16063,0.4,0.39,ID,278,red
16051,1.07,0.93,ID,170,red
16085,1.55,1.31,ID,166,red
16015,0.48,0.45,ID,278,red
4003,16.15,13.08,AZ,230,red
4023,5.17,4.24,AZ,299,red
4009,3.8,3.04,AZ,4,red
41017,38.0,26.15,OR,272,red
41031,4.38,2.76,OR,4,red
4007,4.83,4.11,AZ,299,red
4013,776.54,636.76,AZ,3,orange
4012,2.89,2.6,AZ,282,red
4019,175.4,133.31,AZ,46,purple
4021,63.24,45.54,AZ,220,purple
4027,36.29,29.76,AZ,169,red
4015,47.86,37.33,AZ,253,purple
4025,21.14,18.4,AZ,61,red
4005,19.87,16.09,AZ,255,red
4017,14.5,12.43,AZ,159,red
4001,5.77,5.08,AZ,62,red
6053,38.23,25.99,CA,272,red
6041,28.19,19.58,CA,26,red
6023,11.49,7.25,CA,247,red
6091,0.37,0.24,CA,278,red
6073,408.82,260.94,CA,1,green
6065,440.73,277.71,CA,99,green
6025,24.47,19.95,CA,194,red
6019,157.08,101.92,CA,118,purple
6037,1256.44,817.88,CA,7,orange
6111,130.02,75.92,CA,233,purple
6029,168.87,106.07,CA,44,purple
6069,5.24,3.64,CA,235,red
6047,50.17,25.23,CA,209,red
6109,5.47,3.62,CA,235,red
6043,0.68,0.44,CA,278,red
6039,15.63,11.67,CA,159,red
6107,70.33,44.62,CA,208,purple
6057,11.44,6.95,CA,247,red
6003,0.1,0.06,CA,111,red
6011,2.46,1.58,CA,52,red
6063,2.15,1.38,CA,52,red
6077,93.39,55.44,CA,86,purple
6101,13.61,8.21,CA,81,red
6035,3.8,2.64,CA,155,red
6093,4.61,2.59,CA,225,red
6033,2.93,2.11,CA,282,red
6105,0.99,0.64,CA,15,red
6049,0.6,0.4,CA,278,red
6085,194.59,109.36,CA,11,purple
6001,168.74,98.37,CA,157,purple
6055,15.28,8.8,CA,160,red
6017,27.8,15.48,CA,146,red
6061,54.07,34.87,CA,22,purple
6115,8.95,6.72,CA,185,red
6005,8.64,2.99,CA,54,red
6009,6.59,3.34,CA,163,red
6089,33.47,21.77,CA,274,red
6021,2.55,1.76,CA,122,red
6103,5.26,3.67,CA,235,red
6007,28.81,18.69,CA,26,red
6027,2.42,1.56,CA,52,red
16073,0.73,0.65,ID,15,red
16011,1.99,1.79,ID,250,red
16049,0.93,0.84,ID,15,red
16035,1.04,0.7,ID,15,red
16069,10.07,8.76,ID,112,red
16009,0.52,0.48,ID,278,red
16057,4.2,3.82,ID,235,red
16055,34.69,29.7,ID,169,red
16059,1.63,1.47,ID,166,red
16023,1.43,1.28,ID,166,red
16019,36.62,32.86,ID,245,red
16077,2.15,1.93,ID,122,red
16039,5.62,3.89,ID,299,red
16025,0.14,0.14,ID,111,red
16087,0.74,0.72,ID,15,red
16045,0.86,0.46,ID,276,red
16083,15.74,14.91,ID,215,red
16031,3.66,3.42,ID,4,red
16005,16.91,14.5,ID,215,red
16013,5.44,4.62,ID,299,red
16065,3.39,3.05,ID,234,red
16041,11.62,2.9,ID,206,red
16003,0.53,0.48,ID,278,red
35005,11.57,5.92,NM,247,red
35025,10.19,5.49,NM,90,red
35047,2.19,1.44,NM,52,red
35007,1.8,1.28,NM,166,red
35033,0.33,0.29,NM,278,red
35035,6.69,3.71,NM,131,red
35017,2.49,1.64,NM,122,red
35023,1.73,1.57,NM,166,red
35013,33.99,20.22,NM,151,red
35015,13.45,7.67,NM,192,red
32007,11.87,5.63,NV,213,red
32033,1.0,1.09,NV,170,red
32003,410.13,247.6,NV,79,green
32005,13.41,5.74,NV,115,red
32031,55.72,46.79,NV,136,purple
32019,8.75,7.12,NV,185,red
32510,11.5,6.13,NV,247,red
32023,6.11,2.92,NV,231,red
32017,1.16,0.55,NV,276,red
32011,0.32,0.16,NV,111,red
32015,1.47,0.62,NV,243,red
41045,6.76,4.36,OR,131,red
41061,4.58,2.73,OR,225,red
41069,0.17,0.11,OR,111,red
41039,43.68,22.31,OR,281,red
41057,4.57,3.09,OR,4,red
41007,10.0,6.8,OR,185,red
41009,4.7,3.16,OR,4,red
41067,50.04,52.29,OR,224,purple
41071,8.83,6.98,OR,185,red
41047,71.92,41.08,OR,175,purple
41043,9.57,11.31,OR,263,red
41027,6.3,2.48,OR,163,red
41053,4.96,3.76,OR,235,red
41003,11.95,6.66,OR,33,red
41029,39.04,25.83,OR,272,red
41033,7.18,4.75,OR,242,red
41035,9.45,6.96,OR,185,red
41013,2.11,1.24,OR,166,red
41037,1.56,1.0,OR,170,red
41049,5.61,1.93,OR,101,red
41023,0.97,0.63,OR,15,red
41063,1.37,0.92,OR,170,red
41059,28.17,9.76,OR,184,red
49037,1.41,0.92,UT,170,red
49019,2.74,2.07,UT,282,red
53023,0.57,0.21,WA,278,red
53059,1.06,0.71,WA,15,red
53013,1.0,0.4,WA,276,red
53063,138.81,101.3,WA,35,purple
53015,10.31,6.27,WA,247,red
53069,0.32,0.22,WA,111,red
53047,6.05,2.44,WA,231,red
53017,5.45,3.48,WA,231,red
53003,5.21,2.61,WA,225,red
53037,6.9,2.87,WA,163,red
53043,2.03,1.01,WA,179,red
53025,23.52,15.37,WA,64,red
53007,11.29,8.32,WA,112,red
53001,5.58,1.57,WA,101,red
53071,12.72,4.52,WA,213,red
49053,45.48,29.38,UT,229,red
49021,9.76,7.19,UT,185,red
49025,2.3,1.64,UT,52,red
49001,2.13,1.03,UT,179,red
49017,1.46,1.56,UT,166,red
49055,0.59,1.07,UT,217,red
49041,4.63,4.08,UT,235,red
49007,5.41,3.29,UT,231,red
49015,1.74,4.71,UT,133,red
49027,4.21,2.64,UT,225,red
49023,4.59,2.3,UT,225,red
49039,4.9,4.07,UT,299,red
49045,16.13,9.45,UT,256,red
49049,196.55,76.99,UT,238,purple
49057,24.79,53.25,UT,244,purple
49011,25.06,96.99,UT,83,purple
49013,4.37,2.68,UT,225,red
49051,54.75,6.05,UT,199,red
49005,26.54,18.7,UT,26,red
49029,29.19,1.08,UT,94,red
53011,46.57,33.28,WA,211,purple
41051,14.72,47.26,OR,156,red
41005,134.35,30.33,OR,126,purple
41021,0.55,0.37,OR,278,red
41055,0.47,0.31,OR,278,red
41065,5.34,4.06,OR,299,red
16037,0.95,0.6,ID,15,red
4011,1.7,1.53,AZ,166,red
6095,52.18,31.3,CA,74,purple
6013,139.97,72.41,CA,154,purple
6087,18.45,11.85,CA,264,red
6097,40.49,26.76,CA,121,red
6045,8.83,4.64,CA,135,red
41011,5.05,3.38,OR,235,red
41041,8.65,6.01,OR,90,red
53035,19.63,16.61,WA,255,red
6081,68.39,45.6,CA,208,purple
6075,67.54,36.72,CA,134,purple
53029,6.49,5.54,WA,242,red
53049,2.73,1.84,WA,122,red
53077,30.0,20.21,WA,26,red
53067,22.58,16.25,WA,205,red
53041,5.95,3.8,WA,131,red
53061,65.52,56.61,WA,78,purple
53073,18.13,14.58,WA,95,red
53045,4.96,3.97,WA,299,red
53027,7.63,4.92,WA,242,red
53057,20.31,9.13,WA,148,red
53053,110.41,83.95,WA,130,purple
53033,197.62,163.58,WA,59,green
53031,2.25,2.02,WA,122,red
6079,29.1,19.64,CA,26,red
6067,231.29,156.29,CA,260,green
53009,6.16,4.37,WA,131,red
6015,2.4,1.59,CA,52,red
51530,1.06,0.53,VA,276,red
51590,5.36,3.37,VA,231,red
51678,0.0,0.58,VA,217,red
51720,0.53,0.31,VA,278,red
51775,3.84,1.98,VA,162,red
51770,4.99,7.99,VA,284,red
51690,2.0,1.09,VA,179,red
51640,1.74,0.55,VA,243,red
51680,0.0,6.38,VA,198,red
51580,2.14,0.45,VA,243,red
51520,0.0,1.37,VA,293,red
51750,2.48,1.39,VA,52,red
27017,1.51,0.57,MN,243,red
53005,34.48,20.98,WA,151,red
49009,0.55,0.41,UT,278,red
53055,0.88,0.64,WA,15,red
49003,13.27,9.4,UT,81,red
49035,123.69,140.74,UT,29,purple
6059,457.54,282.7,CA,37,green
12103,23.86,50.58,FL,57,purple
12129,2.31,1.34,FL,52,red
12065,0.65,0.42,FL,278,red
12123,1.75,1.1,FL,179,red
12029,0.62,0.32,FL,278,red
12075,1.48,0.87,FL,170,red
12075,1.48,0.87,FL,170,red
12017,14.15,10.29,FL,287,red
12017,14.15,10.29,FL,287,red
12053,18.25,13.76,FL,215,red
12101,61.15,30.73,FL,137,purple
12081,42.83,24.57,FL,262,red
12081,42.83,24.57,FL,262,red
12057,196.38,72.91,FL,63,purple
12057,196.38,72.91,FL,63,purple
12037,1.97,1.42,FL,166,red
12077,0.46,0.35,FL,278,red
48321,4.44,2.34,TX,225,red
45053,27.3,0.83,SC,94,red
48241,2.97,2.12,TX,282,red
28061,3.29,1.63,MS,162,red
13159,0.75,0.52,GA,15,red
29097,18.54,8.75,MO,160,red
17079,1.77,0.58,IL,243,red
18073,0.91,0.82,IN,15,red
19099,4.96,1.61,IA,101,red
12129,2.31,1.34,FL,52,red
27007,1.45,0.62,MN,243,red
28035,12.1,7.11,MS,33,red
45013,12.76,17.12,SC,187,red
45013,12.76,17.12,SC,187,red
24021,13.79,8.59,MD,81,red
24031,354.94,42.19,MD,34,green
24043,17.27,7.34,MD,259,red
51610,0.0,1.11,VA,217,red
51600,0.0,1.92,VA,293,red
51540,0.0,3.32,VA,103,red
51685,0.0,1.12,VA,217,red
51683,0.21,3.04,VA,103,red
51630,0.0,1.47,VA,293,red
51013,0.0,18.33,VA,164,red
24025,9.84,12.64,MD,263,red
24005,209.46,37.19,MD,50,purple
11001,0.0,44.78,DC,203,red
24033,52.34,85.09,MD,84,purple
24005,209.46,37.19,MD,50,purple
24003,39.49,30.09,MD,92,red
37091,2.09,1.33,NC,166,red
37073,0.85,0.68,NC,15,red
37131,1.11,1.3,NC,293,red
51175,0.84,0.79,VA,15,red
51041,39.86,24.48,VA,51,red
51081,0.03,0.58,VA,217,red
51087,20.15,23.36,VA,193,red
51075,0.08,1.17,VA,217,red
